Machine_ID,Temprature,Run_Time,Downtime_Flag
L53394,300.9,439,0
L53395,301.1,456,0
L53396,301.1,240,0
M21077,301,136,0
H35632,301,326,0
H35633,301.1,315,0
L53400,301.1,283,0
M21081,301.2,187,0
H35636,301.1,165,0
M21083,301.1,463,0
L53404,301.2,121,0
M21085,301.2,153,0
H35640,301.3,422,0
L53407,301.2,303,0
L53408,301.2,376,0
L53409,301.3,325,0
M21090,301.3,187,0
M21091,301.3,124,0
L53412,301.3,190,0
L53413,301.2,172,0
L53414,301.2,230,0
L53415,301.3,333,0
M21096,301.3,394,0
L53417,301.4,302,0
L53418,301.3,146,0
L53419,301.2,300,0
M21100,301.2,249,0
L53421,301.1,445,0
L53422,301,390,0
L53423,301,426,0
M21104,301,376,0
L53425,300.9,345,0
H35660,300.8,242,0
L53427,300.8,234,0
L53428,300.8,119,1
L53429,300.7,353,0
L53430,300.8,285,0
M21111,300.8,113,0
L53432,300.8,232,0
L53433,300.9,265,0
L53434,301,276,0
L53435,301,388,1
L53436,301,231,1
L53437,301.1,171,0
M21118,301.1,155,0
M21119,301.2,427,0
L53440,301.1,389,0
L53441,301.1,482,0
L53442,301,173,0
M21123,301,113,0
L53444,300.9,430,0
L53445,300.8,271,0
L53446,300.8,407,0
L53447,300.8,105,0
L53448,300.9,318,0
M21129,300.9,373,0
L53450,300.9,199,0
M21131,300.9,428,0
M21132,301.1,495,0
L53453,301.2,311,0
M21134,301.2,314,0
L53455,301.3,335,0
L53456,301.2,363,0
L53457,301.2,173,0
L53458,301.2,249,0
L53459,301.3,322,0
M21140,301.2,244,0
M21141,301.3,140,0
M21142,301.3,422,0
L53463,301.3,224,0
M21144,301.2,386,0
M21145,301.2,221,0
L53466,301.1,308,0
M21147,301.1,436,0
L53468,301,441,0
L53469,301,471,0
L53470,301,425,0
M21151,301.1,190,0
L53472,301,356,0
H35707,301,499,0
L53474,301.1,147,0
H35709,301.1,391,0
L53476,301,462,0
M21157,301.1,431,0
L53478,301.1,258,0
L53479,301.2,133,0
L53480,301.2,314,0
M21161,301.2,295,0
L53482,301.2,355,0
H35717,301.2,358,0
L53484,301.1,458,0
M21165,301.1,319,0
L53486,301,287,0
L53487,301,249,0
M21168,300.8,421,0
L53489,300.9,172,0
L53490,300.9,212,0
L53491,300.9,256,0
M21172,300.9,417,0
L53493,300.9,381,0
M21174,301,443,0
M21175,301,157,0
L53496,300.9,215,0
L53497,300.9,479,0
M21178,300.9,145,0
L53499,300.8,216,0
M21180,300.8,157,0
L53501,300.7,398,0
M21182,300.7,437,0
L53503,300.7,121,0
M21184,300.7,204,0
L53505,300.7,334,0
L53506,300.6,198,0
L53507,300.6,210,0
L53508,300.7,227,0
M21189,300.7,134,0
M21190,300.5,139,0
H35745,300.5,373,0
M21192,300.5,439,0
M21193,300.4,150,0
M21194,300.4,182,0
M21195,300.4,444,0
L53516,300.4,440,0
M21197,300.4,281,0
L53518,300.4,321,0
L53519,300.5,238,0
H35754,300.5,131,1
M21201,300.4,472,0
M21202,300.3,498,0
L53523,300.2,140,0
H35758,300.2,422,0
L53525,300.2,389,0
L53526,300.2,208,0
L53527,300.2,362,0
L53528,300.2,323,0
L53529,300.1,156,0
L53530,300.1,118,0
L53531,300,240,0
L53532,300,376,0
M21213,300,272,0
L53534,300.1,497,0
L53535,300.1,383,0
M21216,300.1,371,0
L53537,300.2,240,0
M21218,300.2,224,0
L53539,300.1,461,0
L53540,300.1,237,0
M21221,300.1,282,0
L53542,300,390,0
M21223,300,241,0
M21224,299.9,276,0
M21225,299.9,351,0
M21226,299.9,218,0
L53547,300,376,0
M21228,300,410,0
H35783,300,104,0
L53550,300.1,211,0
L53551,300.1,242,0
M21232,300,310,0
H35787,300,431,0
L53554,300,358,0
H35789,300,404,0
L53556,300,160,0
L53557,300.1,173,0
L53558,300,401,0
L53559,300.1,190,0
L53560,300.2,416,0
L53561,300.2,368,0
L53562,300.2,108,0
H35797,300.2,279,0
H35798,300.1,441,0
L53565,300.1,145,0
L53566,300.2,123,0
M21247,300.2,496,0
H35802,300.3,325,0
H35803,300.3,135,0
L53570,300.3,277,0
M21251,300.2,153,0
L53572,300.1,489,0
L53573,300.2,162,0
M21254,300.2,238,0
M21255,300.1,449,0
L53576,300,478,0
M21257,300,269,0
L53578,300.1,327,0
M21259,300.1,245,0
L53580,300.1,396,0
M21261,300,381,0
M21262,300.1,304,0
L53583,300.1,268,0
M21264,300.2,116,0
L53585,300.1,425,0
L53586,300.2,140,0
M21267,300.3,175,0
L53588,300.3,417,0
L53589,300.3,287,0
L53590,300.4,152,0
M21271,300.4,391,0
L53592,300.4,473,0
L53593,300.4,500,0
M21274,300.4,494,0
L53595,300.4,245,0
H35830,300.4,289,0
L53597,300.3,449,0
H35832,300.3,258,0
H35833,300.3,241,1
L53600,300.3,263,0
L53601,300.3,314,0
L53602,300.3,289,0
M21283,300.3,191,0
M21284,300.3,388,0
L53605,300.3,337,0
L53606,300.2,326,0
L53607,300.2,306,0
M21288,300.2,408,0
M21289,300.2,152,0
L53610,300.3,408,0
L53611,300.2,409,0
M21292,300.3,191,0
L53613,300.3,108,0
M21294,300.3,349,0
L53615,300.3,439,0
L53616,300.4,156,0
L53617,300.4,404,0
L53618,300.4,246,0
L53619,300.6,493,0
L53620,300.6,382,0
L53621,300.7,319,0
L53622,300.7,455,0
L53623,300.8,376,0
M21304,300.8,166,0
L53625,300.7,375,0
M21306,300.7,457,0
L53627,300.6,246,0
H35862,300.7,353,0
L53629,300.6,157,0
L53630,300.6,407,0
L53631,300.7,229,0
L53632,300.7,196,0
L53633,300.7,202,0
L53634,300.7,231,0
L53635,300.7,489,0
L53636,300.7,215,0
L53637,300.7,182,0
M21318,300.6,480,0
M21319,300.6,206,0
L53640,300.6,302,0
L53641,300.6,136,0
H35876,300.6,135,0
H35877,300.5,288,0
M21324,300.5,139,0
M21325,300.5,381,0
L53646,300.4,110,0
L53647,300.4,491,0
L53648,300.5,424,0
M21329,300.4,331,0
L53650,300.4,475,0
L53651,300.4,168,0
H35886,300.4,484,0
H35887,300.4,304,0
M21334,300.5,455,0
L53655,300.5,377,0
L53656,300.5,188,0
L53657,300.5,339,0
L53658,300.5,123,1
L53659,300.6,220,0
L53660,300.7,271,0
L53661,300.7,290,0
L53662,300.6,206,0
L53663,300.7,333,0
H35898,300.6,463,0
L53665,300.6,241,0
L53666,300.5,414,0
H35901,300.6,314,0
L53668,300.7,411,0
M21349,300.7,305,0
L53670,300.7,300,0
L53671,300.8,388,0
M21352,300.8,407,0
L53673,300.7,216,0
L53674,300.6,148,0
M21355,300.6,461,0
L53676,300.7,290,0
L53677,300.8,300,1
H35912,300.8,165,0
L53679,300.9,293,0
M21360,300.9,414,0
M21361,300.9,456,0
L53682,300.9,410,0
M21363,300.9,221,0
M21364,301,199,0
L53685,301.1,319,0
H35920,301,290,0
L53687,301,435,0
H35922,301,328,0
L53689,301.1,426,0
L53690,301.1,334,0
M21371,301.2,481,0
M21372,301.1,458,0
L53693,301.1,198,0
L53694,301,156,0
L53695,301,452,0
H35930,301.1,463,0
L53697,301.1,438,0
H35932,301,210,0
L53699,301.1,334,0
M21380,301.2,348,0
L53701,301.1,202,0
L53702,301.1,237,0
M21383,301.1,438,0
L53704,301.1,392,0
L53705,301.1,325,1
L53706,301.2,348,0
L53707,301.2,107,0
L53708,301.2,131,0
L53709,301.3,150,0
H35944,301.3,146,0
H35945,301.2,173,0
H35946,301.2,396,0
L53713,301.3,274,0
L53714,301.3,352,0
H35949,301.2,337,0
L53716,301.3,393,0
M21397,301.3,118,0
L53718,301.4,498,0
L53719,301.4,155,0
M21400,301.4,495,1
L53721,301.4,414,0
L53722,301.4,429,0
L53723,301.4,149,0
M21404,301.4,287,0
M21405,301.4,108,0
M21406,301.4,175,0
L53727,301.4,358,0
L53728,301.4,462,0
H35963,301.3,442,0
L53730,301.3,428,0
L53731,301.4,324,0
L53732,301.4,412,0
L53733,301.4,289,0
M21414,301.4,318,0
H35969,301.5,170,0
L53736,301.5,121,0
M21417,301.5,125,0
M21418,301.5,164,0
H35973,301.5,289,0
L53740,301.6,297,0
L53741,301.5,284,0
M21422,301.5,445,0
L53743,301.5,293,0
L53744,301.4,351,0
L53745,301.4,378,0
L53746,301.3,251,0
M21427,301.3,150,0
L53748,301.3,257,0
M21429,301.4,419,0
L53750,301.4,142,0
M21431,301.3,262,0
L53752,301.4,146,0
M21433,301.4,270,0
L53754,301.4,359,0
M21435,301.4,485,0
L53756,301.5,256,0
L53757,301.4,407,0
L53758,301.4,116,0
L53759,301.3,498,0
L53760,301.3,365,0
L53761,301.4,479,0
L53762,301.5,342,0
M21443,301.5,256,0
L53764,301.5,254,0
M21445,301.5,410,0
L53766,301.5,342,0
M21447,301.6,225,0
L53768,301.6,352,0
M21449,301.6,197,0
L53770,301.7,179,0
L53771,301.7,458,0
M21452,301.6,264,0
L53773,301.6,273,0
L53774,301.6,313,0
M21455,301.5,160,0
M21456,301.5,351,0
L53777,301.5,362,0
L53778,301.5,153,0
L53779,301.6,235,0
M21460,301.5,495,0
M21461,301.5,145,0
L53782,301.5,345,0
M21463,301.5,209,0
M21464,301.5,484,0
M21465,301.6,218,0
H36020,301.5,275,0
L53787,301.5,172,0
M21468,301.5,113,0
L53789,301.5,475,0
L53790,301.5,206,0
H36025,301.5,276,0
L53792,301.6,372,0
L53793,301.7,455,0
L53794,301.7,152,0
L53795,301.7,176,0
M21476,301.7,135,0
L53797,301.6,101,0
M21478,301.6,419,1
M21479,301.7,450,0
M21480,301.6,371,0
M21481,301.7,182,0
L53802,301.7,359,0
M21483,301.7,156,0
L53804,301.7,438,0
M21485,301.6,253,0
L53806,301.6,379,0
M21487,301.7,251,0
L53808,301.6,338,0
L53809,301.6,313,0
M21490,301.6,381,0
M21491,301.5,385,0
L53812,301.4,307,0
M21493,301.5,181,0
L53814,301.5,371,0
L53815,301.5,109,0
M21496,301.5,316,0
H36051,301.5,165,0
L53818,301.5,327,0
L53819,301.4,492,0
L53820,301.4,450,0
L53821,301.5,206,0
L53822,301.6,104,0
M21503,301.5,396,0
L53824,301.5,350,0
M21505,301.5,158,0
L53826,301.5,115,0
L53827,301.5,254,0
L53828,301.5,200,0
M21509,301.5,142,0
L53830,301.6,367,0
M21511,301.5,418,0
H36066,301.5,215,0
M21513,301.4,229,0
L53834,301.4,272,0
L53835,301.4,342,0
M21516,301.4,229,0
L53837,301.4,210,0
L53838,301.4,379,0
L53839,301.3,209,0
H36074,301.4,103,0
M21521,301.3,465,0
M21522,301.3,364,0
L53843,301.3,226,0
L53844,301.3,284,0
L53845,301.3,362,0
L53846,301.3,139,0
H36081,301.4,240,0
L53848,301.4,107,0
L53849,301.4,294,0
L53850,301.5,255,0
L53851,301.5,106,0
L53852,301.6,217,0
L53853,301.6,347,1
L53854,301.5,264,0
L53855,301.5,163,0
L53856,301.5,335,0
L53857,301.5,278,0
M21538,301.5,418,1
L53859,301.6,241,0
L53860,301.5,217,0
L53861,301.4,309,0
L53862,301.5,141,0
L53863,301.5,288,0
L53864,301.6,403,0
L53865,301.6,153,0
L53866,301.7,195,0
L53867,301.7,187,0
L53868,301.7,472,0
L53869,301.7,456,0
L53870,301.7,358,0
M21551,301.7,425,0
M21552,301.8,176,0
M21553,301.8,298,0
M21554,301.7,319,0
M21555,301.7,111,0
L53876,301.7,473,0
L53877,301.6,331,0
L53878,301.6,131,0
M21559,301.7,190,0
H36114,301.6,321,0
L53881,301.6,328,0
M21562,301.6,445,0
M21563,301.5,481,0
M21564,301.5,451,0
M21565,301.5,246,0
L53886,301.4,356,0
L53887,301.3,161,0
M21568,301.4,164,0
L53889,301.4,168,0
L53890,301.5,466,0
L53891,301.5,117,0
H36126,301.4,268,0
L53893,301.3,233,0
L53894,301.3,242,0
L53895,301.3,447,0
L53896,301.3,393,0
M21577,301.4,187,0
L53898,301.4,184,0
M21579,301.4,175,0
L53900,301.3,353,0
L53901,301.4,415,0
L53902,301.4,102,0
M21583,301.4,379,0
L53904,301.3,141,0
M21585,301.5,411,0
L53906,301.5,166,0
L53907,301.5,270,0
L53908,301.5,430,0
H36143,301.5,306,0
M21590,301.6,264,0
L53911,301.6,251,0
L53912,301.7,346,0
M21593,301.7,475,0
M21594,301.6,199,0
L53915,301.6,468,0
L53916,301.7,350,0
M21597,301.7,382,0
H36152,301.8,130,0
L53919,301.7,182,0
L53920,301.8,402,0
M21601,301.7,178,0
H36156,301.7,354,0
L53923,301.7,388,0
M21604,301.7,360,0
M21605,301.8,227,0
M21606,301.7,231,0
M21607,301.8,146,0
H36162,301.7,439,0
L53929,301.7,414,0
M21610,301.7,112,0
M21611,301.7,464,0
L53932,301.6,111,0
L53933,301.6,108,0
L53934,301.8,113,0
M21615,301.8,185,0
L53936,301.8,431,0
L53937,301.8,217,0
L53938,301.7,340,0
L53939,301.7,159,1
L53940,301.5,196,0
L53941,301.5,492,0
L53942,301.4,170,0
M21623,301.4,257,0
L53944,301.4,402,0
L53945,301.5,111,0
M21626,301.4,418,0
L53947,301.3,251,0
H36182,301.3,214,0
L53949,301.2,310,0
M21630,301.3,499,0
M21631,301.2,186,0
L53952,301.3,338,0
L53953,301.3,354,0
H36188,301.2,264,0
L53955,301.2,347,0
L53956,301.3,418,0
L53957,301.2,200,0
M21638,301.3,459,0
M21639,301.3,434,0
L53960,301.3,264,0
M21641,301.3,158,0
L53962,301.3,494,0
L53963,301.3,489,0
M21644,301.3,345,0
L53965,301.2,352,0
L53966,301.2,450,0
H36201,301.1,413,0
M21648,301.1,217,0
M21649,301.1,131,0
M21650,301.1,231,0
L53971,301.2,231,0
L53972,301.2,102,0
L53973,301.3,405,0
L53974,301.3,214,0
L53975,301.4,427,0
M21656,301.3,148,0
M21657,301.2,146,0
L53978,301.2,134,0
M21659,301.1,138,1
M21660,301.1,264,0
L53981,301.1,497,0
M21662,301.1,496,0
M21663,301.1,453,0
L53984,301,355,0
M21665,301,199,0
L53986,301.1,341,0
L53987,301,326,0
L53988,301,377,0
L53989,300.9,424,0
L53990,301,490,0
L53991,300.9,182,0
L53992,300.9,246,0
M21673,300.9,416,0
H36228,300.8,438,0
L53995,300.9,196,0
L53996,300.9,467,0
M21677,301,223,0
M21678,301,127,0
L53999,300.9,140,0
L54000,300.8,390,0
M21681,300.8,217,0
M21682,300.9,312,0
M21683,300.9,338,0
L54004,300.9,150,0
L54005,301,123,0
L54006,301,487,0
M21687,301,181,0
L54008,301,385,0
H36243,300.9,446,0
M21690,301,142,0
L54011,301.1,420,0
M21692,301.1,245,0
L54013,301.1,124,0
L54014,301.1,323,0
L54015,301,488,0
H36250,301.1,435,0
M21697,301,430,0
L54018,301.1,332,0
L54019,301.2,274,0
L54020,301.1,476,0
M21701,301.1,245,0
L54022,301.2,237,0
L54023,301.3,256,0
M21704,301.3,216,0
M21705,301.3,322,0
M21706,301.2,388,0
L54027,301.2,262,0
M21708,301.1,189,0
L54029,301.1,448,0
M21710,301,406,0
M21711,301,308,0
H36266,301,484,0
L54033,300.9,268,0
L54034,301,310,0
M21715,301.1,439,0
M21716,301.1,245,0
L54037,301.1,435,0
L54038,301,193,0
M21719,301.1,354,0
L54040,301.1,225,0
H36275,301.1,218,0
M21722,301.1,477,0
L54043,301.1,305,0
L54044,301.1,365,0
L54045,301.1,427,0
M21726,301,123,0
L54047,301,150,0
L54048,301,346,0
L54049,301,438,0
H36284,301,456,0
L54051,301,106,0
L54052,301,278,0
L54053,301,181,0
H36288,300.9,417,0
M21735,300.8,302,0
L54056,300.8,351,0
M21737,300.8,295,0
H36292,300.9,273,0
H36293,300.8,339,0
M21740,300.9,127,0
L54061,301,155,0
L54062,300.9,340,0
L54063,300.9,216,0
L54064,300.8,290,0
L54065,300.8,482,0
M21746,300.8,221,0
L54067,300.8,431,0
M21748,300.9,473,0
H36303,300.9,328,0
M21750,300.9,386,0
L54071,300.9,123,0
L54072,301,392,0
L54073,301,140,0
L54074,301.1,420,0
M21755,301,280,0
M21756,301,419,0
L54077,301,433,0
M21758,301,231,0
L54079,300.9,173,0
L54080,301,208,0
L54081,301,247,0
L54082,301,326,0
M21763,301,287,0
M21764,300.9,126,0
M21765,301,498,0
M21766,301,222,0
L54087,300.9,392,0
L54088,300.9,358,0
L54089,300.8,263,0
L54090,300.8,174,0
L54091,300.8,271,0
M21772,300.8,116,0
L54093,300.8,398,0
H36328,300.9,217,0
L54095,301,119,0
M21776,300.9,283,0
L54097,301,423,0
L54098,301,446,0
L54099,301,353,0
M21780,301.2,221,0
L54101,301.1,210,0
L54102,301.2,122,0
L54103,301.2,301,0
L54104,301.2,313,1
M21785,301.1,262,0
H36340,301.1,389,0
L54107,301.1,238,0
L54108,301.1,483,0
M21789,301,335,0
M21790,300.9,380,0
M21791,300.8,111,0
L54112,300.8,298,1
L54113,300.8,286,0
L54114,300.8,415,0
L54115,300.7,464,0
L54116,300.6,196,0
H36351,300.6,347,0
L54118,300.7,303,0
M21799,300.7,342,0
H36354,300.8,287,0
L54121,300.8,473,0
M21802,300.8,305,0
L54123,300.7,131,0
M21804,300.7,358,0
M21805,300.8,371,0
L54126,300.7,155,0
M21807,300.7,136,0
L54128,300.7,448,0
M21809,300.7,370,0
H36364,300.7,115,0
L54131,300.8,478,0
L54132,300.8,350,0
L54133,300.8,263,0
M21814,300.8,432,0
L54135,300.7,163,0
M21816,300.8,293,0
L54137,300.7,296,0
L54138,300.6,203,0
L54139,300.6,369,0
L54140,300.7,184,0
M21821,300.7,202,0
M21822,300.7,345,0
H36377,300.7,472,0
M21824,300.7,185,0
L54145,300.7,186,0
L54146,300.7,237,0
M21827,300.8,265,0
L54148,300.9,194,0
M21829,300.8,428,0
L54150,300.7,387,0
M21831,300.7,198,0
L54152,300.7,106,0
L54153,300.7,302,0
L54154,300.7,395,0
M21835,300.7,408,0
L54156,300.6,218,0
L54157,300.7,153,0
L54158,300.7,150,0
L54159,300.9,435,0
L54160,300.8,318,0
H36395,300.8,269,0
L54162,300.7,340,0
M21843,300.7,338,0
M21844,300.7,219,0
H36399,300.8,242,0
L54166,300.7,250,0
L54167,300.7,365,0
L54168,300.7,327,0
M21849,300.7,496,0
L54170,300.7,370,1
L54171,300.8,408,0
L54172,300.7,219,0
M21853,300.7,344,0
L54174,300.6,486,0
M21855,300.6,217,0
M21856,300.5,185,0
M21857,300.6,152,0
M21858,300.6,473,0
M21859,300.6,464,0
M21860,300.6,462,0
L54181,300.5,320,0
H36416,300.5,165,0
L54183,300.5,464,0
L54184,300.5,241,0
M21865,300.6,423,0
H36420,300.6,366,0
L54187,300.5,307,0
L54188,300.5,116,0
L54189,300.5,376,0
M21870,300.5,211,0
L54191,300.5,440,1
L54192,300.4,299,0
M21873,300.4,334,0
H36428,300.5,392,0
L54195,300.5,117,0
L54196,300.6,323,0
M21877,300.7,216,0
M21878,300.7,487,0
L54199,300.8,236,0
L54200,300.8,151,0
H36435,300.7,446,0
L54202,300.7,478,0
M21883,300.7,377,0
L54204,300.6,301,0
H36439,300.6,103,0
L54206,300.6,430,0
L54207,300.6,464,0
M21888,300.6,385,0
L54209,300.6,277,0
L54210,300.7,462,0
L54211,300.7,284,0
L54212,300.7,179,0
M21893,300.7,436,0
H36448,300.6,249,0
L54215,300.6,303,0
L54216,300.7,462,0
L54217,300.6,199,0
L54218,300.7,443,0
H36453,300.6,176,0
L54220,300.7,474,0
L54221,300.6,125,0
L54222,300.6,367,0
M21903,300.7,289,0
M21904,300.7,375,0
M21905,300.7,303,0
M21906,300.7,487,0
L54227,300.6,259,0
L54228,300.6,335,0
L54229,300.6,470,0
L54230,300.6,202,0
L54231,300.6,158,0
H36466,300.6,162,0
H36467,300.7,242,0
H36468,300.7,416,0
L54235,300.8,336,0
M21916,300.8,473,0
L54237,300.8,484,0
L54238,300.7,442,0
L54239,300.6,116,0
H36474,300.6,293,0
L54241,300.6,342,0
M21922,300.6,377,0
L54243,300.7,194,0
M21924,300.8,289,0
L54245,300.8,468,0
M21926,300.8,142,0
M21927,300.8,185,0
L54248,300.8,415,0
L54249,300.8,112,0
L54250,300.7,153,0
H36485,300.7,248,0
M21932,300.7,131,0
L54253,300.7,395,0
M21934,300.7,226,0
L54255,300.7,358,0
L54256,300.7,176,0
M21937,300.7,205,0
L54258,300.7,370,0
L54259,300.7,402,0
L54260,300.7,390,0
L54261,300.7,337,0
L54262,300.7,372,0
L54263,300.7,215,1
L54264,300.6,181,0
L54265,300.6,331,0
L54266,300.6,289,0
L54267,300.6,334,1
M21948,300.6,473,0
L54269,300.6,325,0
M21950,300.6,367,0
L54271,300.6,114,0
L54272,300.7,284,0
H36507,300.7,282,0
L54274,300.6,159,0
L54275,300.6,384,0
L54276,300.6,210,0
M21957,300.6,344,0
L54278,300.7,198,0
M21959,300.7,215,0
L54280,300.7,418,0
L54281,300.8,363,0
M21962,300.8,300,0
H36517,300.8,485,0
L54284,300.9,335,0
L54285,300.9,180,0
L54286,300.8,267,0
H36521,300.9,248,0
M21968,300.8,311,0
L54289,300.9,162,0
M21970,300.8,469,0
M21971,300.8,349,0
L54292,300.9,115,0
L54293,300.9,320,0
H36528,300.9,477,0
M21975,301,170,0
L54296,301,228,0
L54297,300.9,123,0
L54298,300.9,335,0
L54299,301,342,0
L54300,300.9,306,0
M21981,300.9,143,0
L54302,300.9,455,0
M21983,300.9,291,0
M21984,300.8,172,0
L54305,300.7,154,0
M21986,300.6,366,0
L54307,300.6,429,0
L54308,300.6,366,0
L54309,300.6,346,0
L54310,300.6,238,0
M21991,300.5,270,0
L54312,300.5,266,0
M21993,300.5,213,0
M21994,300.5,500,0
L54315,300.5,229,0
M21996,300.5,399,0
M21997,300.6,472,0
L54318,300.6,149,0
L54319,300.6,205,0
L54320,300.5,341,0
M22001,300.4,474,0
H36556,300.3,406,0
H36557,300.3,337,0
M22004,300.4,444,0
L54325,300.5,323,0
L54326,300.4,245,0
L54327,300.3,468,0
M22008,300.3,338,0
L54329,300.2,496,0
L54330,300.2,123,0
H36565,300.2,105,0
L54332,300.2,443,0
L54333,300.2,249,0
L54334,300.3,276,0
M22015,300.2,398,0
M22016,300.2,463,0
L54337,300.2,409,0
L54338,300.2,182,0
L54339,300.1,189,0
M22020,300.2,291,0
L54341,300.2,152,0
L54342,300.2,459,0
M22023,300.1,468,0
M22024,300.2,282,0
L54345,300.2,319,0
M22026,300.3,306,0
L54347,300.3,159,1
L54348,300.3,215,0
L54349,300.3,239,0
M22030,300.3,293,0
M22031,300.2,400,0
M22032,300.1,419,0
L54353,300.1,296,0
L54354,300.2,361,0
L54355,300.1,433,0
L54356,300.1,215,0
L54357,300.2,390,0
L54358,300.2,397,0
L54359,300.2,158,0
M22040,300.2,454,0
L54361,300.2,441,0
L54362,300.3,363,0
L54363,300.2,332,0
M22044,300.2,418,0
L54365,300.3,354,0
M22046,300.4,149,0
L54367,300.4,275,0
L54368,300.4,365,0
L54369,300.4,279,0
L54370,300.3,216,0
L54371,300.3,299,0
M22052,300.2,343,0
L54373,300.1,496,0
L54374,300.1,339,0
M22055,300.1,311,0
H36610,300.1,478,0
L54377,300,295,0
M22058,300,121,0
L54379,300,201,0
L54380,300,349,0
L54381,300,135,0
L54382,300,120,0
M22063,299.8,360,0
L54384,299.8,497,0
L54385,299.8,144,0
L54386,299.8,348,0
M22067,299.7,356,0
L54388,299.8,122,0
L54389,299.8,354,0
M22070,299.8,420,0
L54391,299.8,410,0
M22072,299.8,446,0
M22073,299.8,274,0
M22074,299.9,297,0
L54395,299.9,311,0
M22076,300,167,0
L54397,299.9,115,0
H36632,299.9,179,0
M22079,299.8,435,0
L54400,299.8,134,0
H36635,299.7,198,0
M22082,299.8,437,0
L54403,299.8,242,0
L54404,299.8,466,0
M22085,299.8,360,0
L54406,299.7,253,0
L54407,299.7,135,0
H36642,299.8,201,0
L54409,299.8,333,0
L54410,299.8,285,0
L54411,299.8,269,0
M22092,299.9,120,0
L54413,299.9,185,0
M22094,299.8,342,0
L54415,299.8,343,0
M22096,299.8,326,0
M22097,299.8,135,0
L54418,299.8,179,0
L54419,299.8,279,0
M22100,299.9,315,0
M22101,299.9,257,0
H36656,299.9,275,0
M22103,300,486,0
L54424,300,119,0
L54425,300,255,0
L54426,299.9,443,0
M22107,300,193,0
L54428,300,187,0
L54429,299.9,322,0
M22110,300.1,467,0
M22111,300.2,432,0
H36666,300.2,402,0
L54433,300.3,500,0
L54434,300.3,395,0
M22115,300.2,353,0
H36670,300.2,342,0
L54437,300.2,370,0
L54438,300.3,359,0
M22119,300.4,349,0
L54440,300.4,330,0
L54441,300.4,283,0
M22122,300.4,251,0
L54443,300.4,290,0
M22124,300.4,488,0
L54445,300.4,388,0
L54446,300.4,201,0
L54447,300.5,331,0
L54448,300.5,500,0
M22129,300.4,234,0
L54450,300.2,346,0
M22131,300.3,330,0
L54452,300.2,181,0
M22133,300.2,407,0
M22134,300.2,161,0
L54455,300.2,346,0
M22136,300.1,277,0
L54457,300.1,289,0
H36692,300,340,0
L54459,300,447,0
L54460,299.9,309,1
L54461,300,457,0
L54462,300,399,0
M22143,300,261,0
M22144,300.1,491,0
M22145,300.2,162,0
M22146,300.1,366,0
M22147,300.2,352,0
M22148,300.2,113,0
L54469,300.3,120,0
L54470,300.3,157,0
L54471,300.2,328,0
M22152,300.1,397,0
L54473,300.1,420,0
L54474,300.1,344,0
M22155,300.1,396,0
H36710,300,149,0
L54477,300.1,482,0
L54478,300.1,386,0
L54479,300.1,471,0
L54480,300.2,455,0
L54481,300.1,163,0
L54482,300.1,398,0
L54483,300.1,431,0
